votos,financ,idade,n_part,fpart,votos_t1
177237.63,9598.0771,40,4,.183597,6423.6182
164814.44,3214.6155,35,0,.3760463,19673.996
197868.14,1577.7672,48,0,.21848886,4068.333
186608.22,16964.9,52,4,.30662641,12653.717
175643.55,2323.8979,46,0,.062676392,10545.804
283949.97,10784.769,47,4,.10114729,49194.875
317766.44,8699.3271,48,0,.12947513,61716.316
293136.44,7900.918,39,2,.13703817,59494.289
253975.89,6823.6006,55,3,.30405557,58123.469
245468,19219.186,44,3,.21493496,67854.211
266361.44,5710.0371,51,0,.19346502,6829.6519
177685.48,3637.9087,47,3,.33901471,4761.4004
322906.69,2737.0459,57,1,.1229063,72013.586
226730.58,5924.8364,51,5,.29414687,11185.167
130358.91,10288.748,34,1,.15151002,6072.5107
199697.14,5304.0229,42,4,.092467681,11681.521
172303.73,6820.7422,41,4,.24260695,2330.2874
215628.58,32176.697,38,2,.1220305,19236.078
205425.72,6946.3774,33,3,.27268532,86072.258
167903.38,6483.8662,44,2,.1980575,4253.3281
187223.59,5939.7974,43,3,.23206906,12691.143
183682.2,980.69269,37,3,.11018901,16899.27
254047.36,20532.201,47,2,.079629079,11113.533
267561.16,16981.828,41,0,.12744938,72027.711
277994.31,4360.0151,56,1,.41668066,39654.063
94674.086,5814.4731,47,0,.1965142,3256.3721
120428.96,10988.236,45,2,.20770374,10179.57
134549.3,6654.2349,31,2,.21557631,50732.391
175711.38,7385.8252,29,3,.034699619,253.94072
131764.84,4853.8506,44,0,.034695726,9089.0332
194046.95,12199.724,48,5,.036774248,1762.7285
248734.92,18404.879,47,2,.13342327,51040.535
460842.34,9051.9063,39,1,.12405756,180702.66
310304.53,20817.184,52,4,.28430396,46027.066
130282.77,2621.0747,38,3,.29701665,8226.042
275733.16,9282.0088,44,3,.2326657,81816.461
152774.23,19358.764,45,0,.14899264,19499.803
291237.53,2035.6882,49,1,.17601259,77976.641
257190.45,1573.6741,50,0,.10203215,53962.086
209051.83,3733.7458,36,3,.36420009,41096.531
199788.02,5143.6362,42,2,.21089965,5580.4233
291924.63,7029.2617,37,3,.11602045,87762.594
165684.3,151.91289,42,4,.35003057,18457.467
327153.13,10210.806,52,4,.30058661,140703.25
250500.95,19868.205,37,2,.25949967,67014.844
126827.55,30379.063,33,3,.045148104,21002.328
141401.97,4820.2573,54,2,.16885525,10153.298
298071.16,12909.175,50,2,.37918824,63254.691
240730.23,2865.9121,46,1,.23133729,85094.695
191439.73,3608.2842,51,2,.21802485,36877.559
212253.38,5270.2329,48,1,.25556281,3310.2688
241999.84,5140.2666,45,0,.02958977,43660.383
190898.67,14876.467,46,3,.060252372,16963.758
310705.5,6166.2046,51,1,.24285381,57781.707
214307.61,11023.48,42,1,.086746313,36596.852
201214.56,4461.8618,42,4,.22807057,2133.3237
127552.16,2089.9873,43,2,.086374953,3039.0242
266461.84,7484.0112,42,1,.079520822,44280.113
233019.7,1040.9033,46,1,.10671345,11496.102
209679.97,13063.024,48,2,.4181785,3206.1482
142826.84,8785.793,37,3,.032719653,30224.529
184865.84,23345.736,41,4,.066404775,44998.574
151270.86,30047.176,36,2,.086515173,4818.0659
185337.66,19910.697,40,2,.13888992,60987.848
135689.94,15296.375,32,2,.57133555,7028.4771
250473.86,9358.877,47,3,.1200282,6604.2114
210360.05,13546.718,32,1,.15185423,42406.52
273297.31,4263.5845,56,2,.095781952,35000.512
167946.86,19733.568,49,5,.43082646,4329.8975
202510,33157.988,37,2,.11305247,40083.25
196522.91,16785.076,40,2,.32373351,46672.25
370268.19,3543.7468,46,1,.17075875,103622.6
239546.25,4327.8286,54,0,.36595505,15681.608
295887.47,158.13155,52,1,.2239711,70233.586
217587.78,24801.127,48,1,.072112724,37313.707
288178.84,7749.7739,61,1,.063457407,75700.688
120129.91,32968.387,43,3,.23461242,395.82846
278091.41,3555.6426,47,1,.34030321,68245.563
156883.64,4816.6533,37,2,.060961515,20639.688
229617.91,206.1064,56,6,.36593771,32735.813
212883.63,5592.3267,36,2,.13584214,30234.447
54844.645,14995.669,37,3,.026497241,570.15833
243410.2,19091.656,47,2,.30770195,52058.676
258612.42,19802.096,45,1,.2248908,1523.587
217345.8,22606.213,43,5,.19894201,30716.285
235606.06,3463.1758,50,0,.29190528,11237.813
258890.92,13568.493,38,2,.23500736,78283.813
232028.19,3456.0837,58,3,.25455198,14107.365
245001.45,8369.2881,46,2,.1882862,42553.648
238072.7,607.77893,47,5,.17080967,14341.308
170749.91,5824.6577,40,0,.23829193,36927.371
234682.92,224.57162,56,5,.25513029,42826.969
137796.7,10823.299,32,3,.16821398,4061.2703
265973.31,29799.854,53,1,.5264504,2979.603
236313.73,4915.7129,47,1,.1417774,10659.911
211035.77,36527.02,50,1,.14924128,4506.8706
91214.563,4821.04,36,6,.24632318,14607.647
211226.13,6140.4214,49,2,.50326103,42511.09
173676.06,17404.813,42,2,.062732838,23779.264
356673.53,6795.4097,49,2,.18218645,137147.72
218370.09,2060.5449,41,0,.35814673,11301.06
181573.14,2717.7898,48,3,.05815924,52915.168
261997.64,887.41217,49,2,.18935952,10965.056
118066.3,945.47314,34,0,.11469559,10492.658
266715.25,18622.967,60,3,.44908884,52386.137
227116.33,12992.948,46,1,.14459425,18173.732
155455.5,11736.892,48,1,.43864876,2273.8105
238964.02,6590.4556,44,3,.19748542,52380.715
245536.38,1151.3733,56,2,.35235813,45178.715
95630.508,5085.1338,31,1,.25750598,14359.486
185813.83,19015.703,46,2,.021074912,549.49976
165382.81,8114.3726,51,1,.35917744,22178.727
216886.09,1505.4939,34,4,.17096023,16818.602
179047.78,11194.331,48,6,.30461282,11814.248
190078.19,407.06848,39,2,.11338269,1387.1029
320137.09,2831.9705,54,3,.35257351,91786.766
186209.92,31572.434,41,4,.15949331,4188.7559
282589.56,6380.2266,50,1,.22718287,11008.221
266460.59,9785.8408,53,2,.070957728,12621.508
278694.5,7846.2769,52,4,.2025187,9726.498
257401.41,23244.699,52,2,.17620055,27859.285
223566.34,10056.825,47,4,.059918027,54677.727
240299.19,2301.1714,40,4,.019715032,35964.09
150425.88,12871.406,44,1,.24811122,11975.787
146650.45,11385.458,49,2,.15384312,6807.4766
182847.59,46364.93,37,2,.12955125,3595.7227
251893.78,193.35593,47,1,.28123915,20000.533
145833.95,4701.0596,43,3,.12911083,19653.99
178591.58,10982.947,46,0,.24962318,21375.008
262466.81,107.97848,37,0,.2664938,96230
226431.09,6861.3398,33,2,.26664883,34296.289
173755.69,10201.732,43,5,.075062312,62138.156
265002.81,7729.4858,54,0,.34986424,8667.8857
201279.41,3630.0151,44,3,.24418028,40445.832
277026.81,2597.3491,42,0,.21829948,72536.047
247222.27,5805.2529,55,5,.26308966,2607.3936
193406.34,7754.0859,44,1,.060174853,50018.133
129673.44,4048.7219,37,3,.14865425,9744.3281
237081.14,7186.1006,52,3,.28666112,1238.4961
149379.98,18877.117,33,2,.16596378,17513.834
181024.95,5190.1504,54,1,.072181582,62344.723
211332.02,17589.344,42,1,.14071015,5202.5254
222276.22,9795.6787,44,2,.44082338,52547.434
282535.84,3389.2371,38,2,.28456944,75702.375
168472.38,19.123934,39,3,.24700193,1634.684
223566.72,7583.7373,61,1,.2166841,24015.393
194301.17,1639.359,49,3,.030321117,9838.0342
210940.56,8034.5703,47,0,.032172177,11111.796
304799.88,16084.642,53,3,.030021513,52556.422
372505.25,6583.8955,49,0,.17947313,104135.44
284985.59,108.03889,45,1,.28223345,65933.32
154705,1458.1487,41,0,.22443946,45528.891
220641.27,6470.7471,48,1,.42848203,29004.713
212697.55,12650.992,47,0,.13935973,61910.484
202590.86,7008.9937,46,2,.055391926,3142.1746
195051.56,8654.7002,54,3,.18747783,1212.5928
155736.86,8507.6152,40,2,.03877487,22326.824
215296.06,15.478235,59,4,.097492762,15631.596
235279.53,3510.1399,52,2,.060470082,43740.414
298608.81,4875.0781,43,4,.17323123,26323.66
264580.94,14335.132,58,2,.10839687,60407.516
217451.56,29517.842,50,1,.1499204,6005.2886
245815.64,6596.793,56,3,.25866848,14321.842
309317.34,727.53149,39,2,.24443206,58133.984
162215.3,17095.768,45,5,.15911223,73.109749
311899.88,4560.9922,42,0,.36356673,89050.211
273579.56,1745.7823,50,5,.25354725,39236.984
349628.88,7641.8721,49,3,.30999625,74825.336
141799.78,280.35544,39,0,.50288349,29028.826
274857.59,7718.8257,50,0,.073953003,12145.365
220393.27,4832.3105,48,4,.14606684,36116.23
162086.88,11541.171,31,0,.28350964,44473.055
163153.14,5612.1177,42,1,.08523532,52195.785
317550.72,10433.137,56,2,.20369838,77677.164
104983.67,232.49991,42,3,.23394153,1677.6481
283132.19,12401.368,44,1,.4516457,32233.873
233624.63,2670.4485,41,3,.30344674,47583.09
146127.2,304.07803,37,2,.31700379,3088.5964
179590.72,4591.2378,44,3,.24736558,38624.863
210981.89,6612.6943,43,1,.046610627,37007.883
201828.84,6471.7842,43,3,.094639547,32749.666
207936.88,4340.3359,44,2,.081465304,34612.902
247048.67,422.12073,48,4,.21692415,28678.109
158981,2819.4912,40,3,.023407619,13937.546
177627.2,7156.9434,44,0,.36744773,5910.1436
263592.81,33239.121,56,1,.090735599,26565.26
198138.44,1416.2618,36,0,.33470795,51325.754
172026.34,2035.9872,38,1,.088018693,31816.563
197007.52,447.29523,59,1,.2851477,17108.506
274078.72,7369.3809,41,1,.24215202,97525.719
174992.03,683.63843,29,1,.025221651,47196.641
255982.94,6257.2871,45,3,.22981597,41943.961
234152.89,7214.4775,57,1,.23011594,14412.031
174515.23,7484.2856,36,2,.20641209,3018.436
211504.64,1094.3441,45,3,.29830763,17287.822
163098.89,18233.906,46,2,.21707693,13371.735
233521.31,12256.357,53,3,.34438112,40795.742
202038.81,4594.4238,51,1,.32227552,7981.8604
204550.39,1897.0945,40,2,.16851173,13533.878
158302.73,30595.176,42,3,.1214037,902.05573
289640.31,9213.8018,57,3,.19925296,31585.271
221835.13,13273.972,44,1,.22748403,20088.861
155042.36,26670.535,50,3,.15181971,25117.373
263683.88,2767.0649,41,4,.15409994,50323.715
210321.33,4295.2866,45,2,.076181345,9201.5615
226873.69,13137.868,47,1,.032970645,30277.164
218455.11,5626.0498,44,1,.081870802,9103.3564
192199.05,8705.7373,42,3,.093419932,4621.7275
237342.5,1433.9954,52,0,.4143922,24992.971
217574.61,22033.305,40,3,.10569274,434.58167
330283.25,8375.0566,53,6,.22973312,115418.02
213802.33,3652.7932,50,1,.18281557,92.790764
215175.27,7093.5015,50,3,.09980499,13805.977
282816.91,1744.3192,50,0,.21062119,47920.137
168222.41,2971.4692,41,1,.37805861,36971.359
216900.66,3966.6194,51,4,.50995439,12500.645
258858.2,4614.9097,55,1,.068957716,60941.148
221823.08,12596.092,47,2,.32142821,19871.457
190285.69,11426.385,40,1,.38856679,632.63196
175099.16,5457.1948,40,1,.035024602,18499.912
342136.47,1940.6472,46,2,.28868461,105458.44
262140.63,6418.0747,54,1,.14440301,2876.8494
146745.47,27448.307,43,0,.30290154,15010.07
208451.91,28444.803,40,2,.11311368,56744.441
222088.86,1651.2612,45,1,.14070863,3898.1792
73190.656,1939.3811,36,1,.44308141,8050.7085
166562.72,28883.361,45,3,.070550874,14433.181
194029.69,18574.242,51,2,.20611846,11452.045
173586.28,14139.247,41,0,.23121122,30427.746
244820.88,34257.613,43,3,.13841833,28028.266
281176.66,12205.937,38,1,.15111898,84865.719
242892.53,13167.178,62,1,.40004146,4690.0068
244710.88,22268.945,43,0,.04230734,5071.8086
246255.44,34812.992,41,1,.13044982,43184.965
235348.09,7656.1216,54,5,.091214918,30632.566
286557.84,11957.936,52,3,.19272815,23435.842
124194.78,5627.9556,40,2,.24945793,3979.2219
171180.33,4332.2578,43,2,.32800993,210.95346
172149.34,3255.5117,50,2,.36655068,4308.3105
192869.03,2157.6609,49,2,.30541381,3458.0347
259503.78,15336.405,46,2,.24843392,14886.213
245714.64,11622.869,53,1,.29061592,10826.881
326242.5,3517.939,55,1,.15051638,82152.266
182429.67,25748.297,42,1,.31112686,17386.852
239351.77,15935.81,42,1,.12695616,25313.469
150960.28,4439.978,33,1,.15388614,7174.1479
182697.97,2198.1189,40,1,.10128195,38450.953
185439.91,11372.953,38,1,.5115183,12346.782
178800.28,6424.9409,38,1,.0803589,6397.3569
199359.38,18378.273,48,0,.2345987,10928.469
162180.69,15958.734,36,0,.19119775,41030.457
228732.52,531.73175,45,2,.2964187,34991.348
245026.63,27684.863,53,0,.48268977,14376.054
242688.41,1252.8875,63,1,.3909561,39677.469
175855.11,13743.343,45,1,.17846918,1064.5203
189240.11,8853.5127,48,4,.24158822,6397.6274
179859.48,335.64868,48,2,.10258623,28458.887
200902.64,520.71173,41,3,.12217057,67627.492
363410.22,15618.479,51,2,.096665472,150825.45
177797.28,9748.9658,36,4,.1906191,34561.355
198238.16,6134.1528,38,2,.40142491,3854.8491
157369.95,35623.602,39,3,.034760326,24015.135
185390.16,771.88562,39,2,.12095615,15234.698
182799.97,123.70493,40,0,.3496412,35835.234
226005.92,30584.307,49,0,.1953298,2189.0645
184462.25,272.44965,51,4,.061758731,23476.707
202255.02,4174.144,32,1,.31524548,46167.418
194741.08,1950.4824,41,0,.32777384,38506.18
135957.91,1554.6993,30,2,.49489269,25522.088
290548.81,879.8374,40,2,.1456479,78184.445
244804.41,10554.343,40,1,.32656392,17835.795
342924.81,7415.064,44,0,.13670842,94617.078
345237.16,1852.0542,50,3,.26956263,106563.55
172911.2,921.89166,48,4,.22320096,8585.1846
203151.55,3473.4082,42,0,.11388871,31688.344
180593.23,13277.988,35,2,.36712131,8392.1924
165424,9778.79,36,0,.12379431,36996.23
159680.67,2684.51,36,1,.15515336,16995.342
225733,14741.195,62,3,.092649452,33354.098
125582.73,2599.165,50,2,.045558501,4518.6709
172869.8,1876.4314,55,4,.18944441,38636.824
235407.67,1331.2157,50,3,.16028592,48543.648
192708.31,2097.5876,36,2,.206108,54644.082
249094.64,884.38861,38,2,.13191396,54986.777
290478.72,10158.088,56,2,.16507648,8581.4707
208522.88,519.32965,49,1,.22585742,49765.633
204344.8,1910.016,50,6,.17109327,2005.9288
168148.48,2587.0352,49,1,.23609671,3230.2285
316124.53,9677.5566,55,2,.26508328,47098.633
194529.59,3356.3032,47,0,.32350865,11140.445
229347.77,1815.8835,50,2,.15360074,50798.887
266732.72,168.63289,44,3,.45786339,10180.762
254533.64,1221.9414,58,3,.1080066,5949.6577
70573.672,2185.8337,28,1,.23228608,14409.576
238060.84,1989.5165,46,1,.32732987,76312.305
186231.25,5866.5889,45,3,.033866167,12862.024
144611.69,2107.3962,40,5,.15938349,14507.467
276841.81,12562.416,49,1,.25941166,12561.638
267204.94,13863.191,49,3,.16496217,44525.566
173727.77,8676.541,40,1,.083889827,14214.918
257703.44,4922.4775,39,0,.14578135,75081.297
145761.78,6831.6826,31,1,.16971551,22245.027
144326.92,20237.602,36,1,.2260484,28504.945
188434.8,3606.615,47,1,.36108658,1487.4476
50385.043,4140.667,29,4,.13355227,204.98367
117585.68,1691.1338,33,4,.13727841,16811.389
259214.64,2421.8533,39,0,.11890693,66735.844
274986.69,10080.786,53,1,.53959495,58185.012
347236.53,3272.3198,56,3,.049671378,69717.219
154774.48,3517.5032,34,5,.14434274,43645.18
266771.03,17577.998,44,1,.074275292,77667.172
218094.13,15175.655,47,1,.36597699,21479.939
215042.47,242.87294,47,0,.15524861,3797.1726
249954.53,33988.234,49,4,.21370146,19030.912
221712.56,2040.6827,40,2,.094929092,79026.078
194546.97,21480.758,47,2,.28710997,21921.936
196009.98,1253.0587,49,0,.38701528,5477.3325
280986.75,7922.124,47,4,.13695394,41875.809
202253.92,15332.397,41,3,.03820863,20462.891
218967.31,14020.041,37,0,.36760673,15193.591
182400.95,64265.488,41,1,.21095425,31370.912
125645.23,421.24005,46,2,.33442944,1417.1146
163748.5,4267.8687,45,0,.23894061,25894.176
213806.31,7512.5864,40,1,.25188845,23622.049
195284.53,30409.836,38,3,.26706263,74071.07
278427.78,116.21751,47,1,.14606152,31028.965
221736.36,22867.184,43,1,.27071851,22870.52
223221.77,14564.18,61,3,.27723643,12076.518
240578.11,20799.016,40,2,.15401417,76605.164
239225.91,13197.205,45,1,.28571135,20848.551
215604.86,1123.3978,52,1,.046558496,42907.809
269375.03,1983.9506,40,4,.12710424,93123.297
115714.96,3386.1477,35,0,.45304385,27709.613
201507.92,6017.4639,55,1,.14221999,15077.492
122557.91,2333.7712,29,2,.2030564,18253.436
249385.27,10381.763,53,2,.064410202,12801.318
106794.67,55752.863,34,3,.13796307,38872.707
201351.27,10227.64,52,2,.19178405,33431.16
168019.66,326.30978,39,0,.23825319,22035.576
210800.09,7699.6411,43,3,.099045835,9845
280040.66,15692.331,51,2,.21028449,22487.15
271146.44,9314.7549,38,2,.13513957,68021.281
135263.69,3687.2463,39,1,.085404925,23206.297
204125.38,9111.373,55,3,.08502005,3918.1128
195056.8,405.49991,48,2,.049768895,5986.1777
203315.53,621.42853,46,1,.036374461,40299.023
269963.13,20810.74,56,1,.032539614,22022.568
135126.81,760.7392,47,4,.31293651,31903.094
128688.73,6417.644,39,3,.53046542,19257.221
162795.66,11055.312,50,1,.10821769,19052.863
318150.63,1027.85,58,4,.40948254,58562.949
226734.36,2764.1565,57,3,.091667265,25906.693
229637.16,13953.295,47,3,.51179749,72835.898
197210.81,8258.665,48,1,.29484302,37720.449
196035.2,268.50531,47,3,.15945996,27103.281
267064.06,37179.922,41,2,.16528879,59016.707
198689.77,3604.2498,43,0,.22620553,31870.119
239497.28,2669.9521,43,0,.074315585,54347.43
168224.67,1221.368,42,0,.11472952,10448.334
290767.13,13324.423,53,2,.44328216,33726.719
169071.39,773.19122,49,0,.40202865,16152.712
141366.36,12430.67,43,2,.26754141,14306.866
203619.22,20668.828,44,4,.20454107,3174.3433
293154.75,9296.5771,52,2,.074971311,63754.605
422135,4083.4746,46,2,.13015303,218828.11
153858.23,4388.2432,48,2,.21776444,2148.8647
131983.94,35992.809,42,1,.23939429,2422.0229
231511.72,23701.924,49,4,.16362809,46317.066
173441.88,24286.77,48,0,.36213303,5907.1973
244671.98,766.79858,61,2,.3394843,29249.777
160156.42,12821.639,36,1,.079695188,1345.208
308316.03,21424.99,55,4,.03505623,59272.621
171286.92,4438.0161,52,5,.031777967,9826.3164
147195.31,1328.9935,31,0,.15385488,33305.43
314772.81,5474.0083,53,1,.23562701,30168.047
230376.09,11905.005,38,2,.12626477,47546.586
193402.06,7094.9897,36,3,.023995874,1000.0554
380500.63,5216.5581,49,0,.13033478,105520.61
357823.84,13512.609,39,3,.23116605,185440.63
197522.47,2459.3672,50,1,.088754587,14347.857
145501.75,204.81737,45,1,.3258588,41.435081
239500.05,13174.48,55,3,.27551255,1758.0948
196530.64,6532.5869,47,3,.1578583,31511.619
229470.27,2697.8213,40,2,.097525045,58487.16
257371.55,256.85468,51,0,.21887946,45529.801
242608.06,8758.1533,61,0,.2913259,4433.3545
356820.41,19673.221,50,2,.39307523,107363.64
224257.23,8670.8438,51,2,.077622972,54460.402
122486.59,2446.1069,27,3,.29979873,20799.951
257984.86,1236.9731,52,4,.12331741,34622.637
261136.47,21955.85,49,2,.11938953,72955.07
253701.28,1923.3352,41,3,.19907339,77307.219
271629.22,38476.023,45,4,.12316667,61866.16
100529.41,14489.853,37,2,.29442659,10864.539
249500.67,24911.361,56,0,.2616446,42964.484
222381.27,3994.1013,49,2,.10417814,32460.514
222275.44,2501.1394,46,3,.26536399,20090.086
164311.06,14367.794,40,5,.24397172,2389.0591
273467.06,20116.623,53,2,.19223189,33092.688
160157.81,4741.0337,38,0,.18083265,932.76447
125223.98,14968.065,42,2,.16236025,1735.7196
247623.31,416.46707,54,1,.079383992,35512.168
180493.94,4371.312,41,2,.24169564,35173.883
239495.27,10139.956,45,1,.17256992,38137.68
240641.22,14051.036,47,4,.0094488757,48961.324
154357.22,4009.3467,41,2,.3801516,29975.479
236934.31,10232.478,45,4,.11040854,19838.51
129010.09,9153.5635,41,1,.075215623,2180.8452
178725.83,4282.6245,51,0,.19052415,28093.232
152697.23,6595.8892,45,3,.13750841,442.31079
152216.03,1992.3511,50,3,.41588655,12436.274
219732.72,6521.145,48,4,.096567363,16012.951
255007.56,1513.3202,55,3,.45809183,20387.459
110182.65,13049.133,41,5,.36144325,11099.296
267577.69,10749.422,48,0,.33928064,59816.512
180453.3,12651.404,45,4,.21036686,32688.773
234894.7,7303.9585,51,1,.27406588,5290.5796
200103.22,21375.02,43,1,.027663935,18502.748
180162.39,1464.9829,42,2,.4216058,14239.051
287417.75,1323.0112,32,3,.33732378,122655.59
152562.75,7269.7324,42,0,.22068176,8109.1597
125741.69,18213.635,40,2,.18212342,22916.822
248092.56,10362.332,59,0,.25219434,42353.336
165602.81,19265.438,48,2,.35512719,6847.1753
221908.44,15624.035,46,2,.12896086,2814.2729
279983.94,5186.6636,43,0,.20930409,72604.188
166862.97,22506.32,46,1,.18116529,833.36713
192150.47,9837.707,51,2,.025738301,29187.316
238218.56,20315.18,47,0,.31870008,34746.129
231143.48,2647.9763,50,4,.043780278,16127.208
170920.34,8.3253441,44,1,.10053157,2343.7219
173682.14,2356.509,38,1,.076201737,48673.781
241826.95,3190.1926,40,1,.20835641,24840.271
227336.39,1597.3663,42,3,.17144504,32605.117
193380.52,2883.6213,44,3,.12647608,989.79712
265975.88,13861.833,44,3,.16924945,72964.672
399831.94,21167.305,55,2,.10085379,135481.63
174558.02,15956.598,50,2,.07538221,6810.8784
156480.45,566.91309,44,2,.14320272,48155.953
